14640,51,365,4100,-4,-6,0,-340,0,9,234
14660,47,367,4095,-2,-7,3,-340,0,9,234
14680,49,371,4089,-6,-6,1,-340,0,9,234
14700,48,371,4104,-25,-6,2,-340,0,9,234
14720,46,360,4096,-30,-8,3,-340,0,8,234
14740,50,354,4096,-8,-7,3,-340,0,8,234
14760,52,359,4091,-24,-7,2,-340,0,8,234
14780,45,359,4096,-22,-9,5,-340,0,8,234
14800,47,348,4093,-5,-9,2,-340,0,7,234
14820,47,352,4098,-2,-9,2,-340,0,7,234
14840,47,359,4096,-3,-8,2,-340,0,7,235
14860,52,348,4094,-12,-8,4,-340,0,7,234
14880,49,349,4085,-14,-6,0,-340,0,7,234
14900,49,352,4099,2,-9,2,-340,0,7,234
14920,44,345,4099,1,-6,5,-340,0,7,234
14940,74,349,4099,-1,-2,66,-339,0,7,234
14960,-107,504,4110,6,8,112,-338,0,7,234
14980,-22,383,4092,2,1,81,-337,0,7,234
15000,-57,470,4082,3,12,136,-335,1,7,234
15020,490,-69,4132,-4,10,24,-333,1,7,234
15040,45,357,4091,-54,-4,42,-333,1,7,234
15060,-49,286,4081,-18,-6,78,-332,1,6,234
15080,-20,374,4108,-112,-7,66,-331,1,5,235
15100,490,58,4066,-90,33,330,-326,1,4,234
15120,-36,297,4071,-100,-9,56,-326,1,2,235
15140,-432,1143,4153,66,129,542,-321,2,2,235
15160,83,251,4113,-25,-6,14,-321,1,1,235
15180,-227,235,4101,6,11,220,-320,1,1,234
15200,23,306,4108,2,4,167,-317,1,1,235
15220,60,320,4105,-14,-20,229,-314,1,1,235
15240,61,327,4119,-13,49,261,-311,1,1,235
15260,100,265,4080,-32,-22,29,-308,0,0,235
15280,274,304,3859,-186,-281,526,-302,0,0,234
15300,7,276,3871,-48,41,324,-298,0,0,234
15320,3,667,3767,-67,23,289,-295,-1,0,235
15340,135,184,4307,11,-141,189,-291,-1,0,235
15360,241,66,4092,15,16,114,-289,-1,0,235
15380,254,316,4083,-2,9,94,-288,-1,0,235
15400,59,73,3999,-43,-33,81,-287,-2,-1,235
15420,23,326,4021,-8,15,293,-284,-2,-1,235
15440,-82,311,4299,67,83,387,-280,-2,-1,235
15460,2,383,4038,-38,-17,337,-275,-2,-1,235
15480,53,370,4132,14,46,496,-269,-2,-1,235
15500,100,-48,4309,104,88,600,-261,-1,-1,235
15520,-29,373,4074,18,79,703,-252,-1,-1,235
15540,112,366,4332,50,128,817,-241,-1,-1,235
15560,-45,242,4085,-38,-19,964,-228,-1,-1,235
15580,126,257,4207,64,162,1018,-214,-1,-1,235
15600,104,413,4280,62,196,1042,-199,-1,-1,235
15620,23,528,4010,-17,68,1169,-183,0,-1,235
15640,5,611,4158,41,-28,1164,-167,0,-1,235
15660,-144,422,4495,-60,134,1192,-150,0,-1,235
15680,112,-121,4519,113,106,938,-136,0,-1,235
15700,210,-345,4176,34,85,571,-125,1,-1,235
15720,407,-282,4135,4,14,139,-121,0,-1,235
15740,-39,221,4287,66,85,-108,-122,0,-1,235
15760,87,586,4225,21,50,-76,-123,0,-1,235
15780,76,769,4008,-72,-116,-36,-124,0,-1,235
15800,-341,847,4125,84,124,366,-122,0,0,235
15820,15,126,3829,-61,-31,388,-116,0,0,235
15840,-43,239,4063,-4,26,332,-111,1,0,235
15860,28,371,4052,-33,-24,363,-107,0,0,235
15880,78,325,4004,-14,35,823,-98,0,-1,235
15900,-84,194,4050,-12,19,971,-85,0,-1,235
15920,58,277,4104,-27,-40,771,-73,0,-1,236
15940,-198,896,3871,11,47,850,-62,0,0,235
15960,269,97,4187,33,99,755,-50,0,0,235
15980,-112,199,3983,6,21,502,-43,0,0,235
16000,161,381,3954,-22,38,647,-34,0,0,235
16020,73,133,4152,18,25,493,-26,0,-1,235
16040,-66,339,4064,11,35,461,-20,0,0,235
16060,-139,287,4097,74,125,569,-12,0,0,235
16080,31,453,4201,-39,-19,601,-4,0,0,235
16100,3,443,4153,-5,19,563,3,0,0,236
16120,-102,196,3890,-101,-61,571,11,0,0,236
16140,370,13,4079,-18,18,298,17,0,0,235
16160,33,-21,4142,25,46,349,21,0,-1,236
16180,487,373,4094,34,45,286,26,0,-1,235
16200,108,369,4070,-22,-24,43,28,0,0,235
16220,73,293,4110,-23,-28,-2,28,0,-1,235
16240,90,269,4118,25,15,-2,28,0,-1,235
16260,-277,-11,4028,-136,-107,221,29,0,-2,236
16280,-16,12,4160,35,78,657,37,-1,-2,235
16300,438,503,4104,30,59,943,49,0,-1,236
16320,257,296,4114,9,53,554,59,-1,-1,236
16340,173,385,4086,-23,18,237,64,-1,-1,236
16360,96,297,4099,-76,1,4,65,-1,-2,235
16380,-39,219,4116,-89,2,86,65,-1,-4,236
16400,59,51,4180,121,92,577,71,0,-4,236
16420,686,626,4088,275,142,881,82,0,-1,235
16440,-231,79,4076,60,147,1355,99,0,0,236
16460,302,351,4143,-39,48,1311,117,0,-1,236
16480,322,267,4109,76,130,952,133,0,0,236
