8260,-211,-336,-4147,-5,53,3,911,16,-1787,227
8280,-211,-351,-4151,7,34,3,911,15,-1787,226
8300,-198,-350,-4149,11,26,-1,911,15,-1787,227
8320,-194,-351,-4146,9,18,-7,911,14,-1787,227
8340,-207,-338,-4152,27,22,7,911,14,-1786,227
8360,-187,-337,-4146,36,-1,15,911,14,-1786,227
8380,-186,-392,-4165,14,-3,0,911,14,-1785,227
8400,-191,-378,-4155,-2,14,-13,911,13,-1785,227
8420,-194,-366,-4156,-16,12,-15,911,13,-1785,227
8440,-194,-347,-4146,1,8,-11,911,13,-1785,227
8460,-192,-355,-4158,8,18,-13,911,12,-1785,227
8480,-188,-364,-4161,-3,25,-11,911,12,-1785,227
8500,-176,-356,-4152,-10,19,-4,912,12,-1785,227
8520,-182,-354,-4147,1,10,7,912,11,-1785,227
8540,-176,-357,-4158,5,20,2,911,11,-1785,227
8560,-186,-363,-4165,-4,31,0,912,11,-1785,227
8580,-158,-359,-4138,0,18,0,912,10,-1785,227
8600,-180,-352,-4152,13,13,5,912,10,-1785,227
8620,-158,-357,-4144,39,10,-4,912,10,-1785,227
8640,-177,-368,-4171,24,19,-14,912,9,-1784,227
8660,-136,-296,-4172,-9,0,-9,912,9,-1784,227
8680,-160,-398,-4144,8,-12,21,912,9,-1784,227
8700,-173,-405,-4161,0,-9,19,911,9,-1784,227
8720,-168,-376,-4160,-9,-2,0,911,9,-1784,227
8740,-172,-364,-4156,-12,17,4,911,9,-1784,227
8760,-151,-363,-4146,-28,4,12,911,9,-1784,227
8780,-165,-365,-4161,-44,-12,12,911,9,-1785,227
8800,-161,-364,-4153,-52,-6,1,911,9,-1786,227
8820,-158,-349,-4151,-47,-11,-6,911,9,-1786,227
8840,-162,-341,-4153,-25,-8,-9,911,9,-1787,227
8860,-157,-336,-4144,3,4,2,912,8,-1787,227
8880,-149,-346,-4154,11,4,0,912,8,-1786,227
8900,-155,-347,-4154,23,-14,-8,912,8,-1786,226
8920,-166,-343,-4153,25,-9,0,912,8,-1786,227
8940,-174,-327,-4168,9,-13,5,912,8,-1786,227
8960,-155,-378,-4156,6,-7,3,912,8,-1785,227
8980,-159,-358,-4150,2,2,5,912,8,-1785,227
9000,-162,-342,-4146,6,3,21,911,8,-1785,227
9020,-147,-366,-4153,13,-9,17,911,8,-1785,227
9040,-161,-357,-4158,13,-11,14,911,8,-1785,227
9060,-159,-365,-4157,4,-1,10,911,8,-1785,227
9080,-154,-359,-4152,11,-9,8,911,8,-1785,226
9100,-155,-361,-4154,16,-14,8,911,8,-1784,227
9120,-154,-367,-4154,7,-18,18,911,8,-1784,227
9140,-166,-367,-4160,18,-11,9,910,8,-1784,227
9160,-173,-372,-4181,14,11,5,910,8,-1784,227
9180,-160,-377,-4163,-1,31,-3,910,8,-1784,227
9200,-150,-369,-4162,-8,22,-6,910,7,-1784,227
9220,-143,-368,-4159,-9,26,-19,911,7,-1784,227
9240,-135,-379,-4160,-17,38,-38,911,6,-1784,227
9260,-144,-368,-4149,-6,32,-30,911,5,-1784,227
9280,-122,-343,-4114,-59,11,-8,912,5,-1784,226
9300,-32,-604,-4630,-74,223,-166,912,4,-1785,227
9320,83,-314,-3945,-33,52,-13,913,1,-1786,227
9340,-152,-397,-4249,-9,29,2,913,1,-1786,227
9360,-78,-307,-4096,-5,4,26,913,1,-1786,227
9380,-112,-366,-4189,10,11,24,912,1,-1786,227
9400,-107,-354,-4144,15,11,1,912,0,-1786,227
9420,-93,-354,-4148,11,-3,-1,912,0,-1786,227
9440,-100,-359,-4164,4,-10,0,912,0,-1785,227
9460,-102,-352,-4166,2,-1,-6,912,0,-1785,227
9480,-115,-369,-4175,-13,14,-24,913,0,-1785,227
9500,-92,-352,-4156,-20,26,-18,913,0,-1786,227
9520,-88,-350,-4154,-37,12,-8,913,0,-1786,226
9540,-81,-349,-4141,-36,3,-10,913,0,-1787,227
9560,-70,-334,-4135,-23,-9,-20,913,0,-1787,227
9580,-96,-328,-4151,-15,-3,-9,914,-1,-1787,227
9600,-95,-336,-4163,-1,-1,-5,914,-1,-1787,227
9620,-102,-333,-4163,9,18,1,914,-1,-1787,227
9640,-81,-346,-4149,5,22,-5,914,-1,-1787,227
9660,-88,-352,-4174,-4,13,-6,914,-2,-1787,227
9680,-69,-336,-4143,-7,8,3,914,-2,-1787,227
9700,-79,-341,-4159,-4,1,5,914,-2,-1787,227
9720,-78,-342,-4157,-5,-6,5,914,-2,-1787,227
9740,-88,-345,-4170,-6,6,8,914,-2,-1787,227
9760,-70,-343,-4151,-4,-1,5,914,-2,-1787,227
9780,-83,-330,-4161,3,3,1,914,-2,-1787,227
9800,-83,-339,-4166,5,15,2,914,-3,-1787,227
9820,-75,-336,-4150,8,6,0,914,-3,-1787,227
